date,price,supply,subsidy_cumulative,fees_cumulative,realized_cap,realized_price,mvrv,supply_in_profit,coindays_destroyed_cumulative,lth_supply,sth_supply,lth_transfer_volume_cumulative,lth_realized_price,sth_realized_price,lth_realized_profit_cumulative,lth_realized_loss_cumulative,sth_realized_profit_cumulative,sth_realized_loss_cumulative,hash_rate,difficulty,block_subsidy_btc,non_zero_addr_count,addr_count_over_0p001_btc,addr_count_over_0p01_btc,addr_count_over_0p1_btc,utxos_over_1y_old_supply,utxos_over_1y_old_transfer_volume_cumulative,utxos_over_2y_old_supply,utxos_over_2y_old_transfer_volume_cumulative,utxos_over_3y_old_supply,utxos_over_3y_old_transfer_volume_cumulative,utxos_over_4y_old_supply,utxos_over_4y_old_transfer_volume_cumulative,utxos_over_5y_old_supply,utxos_over_5y_old_transfer_volume_cumulative,utxos_over_10y_old_supply,utxos_over_10y_old_transfer_volume_cumulative,subsidy_daily,fees_daily,coindays_destroyed_daily,lth_transfer_volume_daily,lth_realized_profit_daily,lth_realized_loss_daily,sth_realized_profit_daily,sth_realized_loss_daily,utxos_over_1y_old_transfer_volume_daily,utxos_over_2y_old_transfer_volume_daily,utxos_over_3y_old_transfer_volume_daily,utxos_over_4y_old_transfer_volume_daily,utxos_over_5y_old_transfer_volume_daily,utxos_over_10y_old_transfer_volume_daily,market_cap_usd,days_since_genesis,years_since_genesis
2017-07-23,2771.08,16465498.59361012,16465652.29530316,111367.48806982,15805485091.61,959.91,2.886812,15945792.6417568,15947187723.647757,11005165.40561858,5460333.18799154,24787445.9931697,366.75,2155.41,7682607814.75,1036361827.61,12463087819.56,5976533998.15,6.958810596171301e+18,804525194568.1318,12.5,18127503.0,7623761.0,4442454.0,1789368.0,9074218.99461432,10541705.59941995,7155943.06959369,4291836.46887611,5997524.99894085,1434069.87645438,3790570.84378047,520078.39746906,2862773.83074811,218109.79664856,0.0,0.0,2150.0,125.3769382199971,6044400.936429977,6318.7535387687385,14095412.029999733,0.0,47141883.699998856,9914077.460000038,4194.6058017499745,2768.257385980338,1006.3421252400149,220.9079090799787,192.9197015099926,0.0,45627213842.78113,3123.0,8.550308008213552
2017-07-24,2754.78,16467723.59361011,16467877.29530316,111534.45159966,15882651735.23,964.47,2.856263,15887953.33064132,15961326564.293028,11010151.5157303,5457572.07787981,24802359.25345901,368.09,2167.59,7716691824.51,1036361827.61,12507571947.5,5984063698.79,7.11878325355455e+18,804525194568.1318,12.5,18121199.0,7610632.0,4424070.0,1789214.0,9096343.5989375,10551596.36075596,7153595.16881912,4297153.63798112,5995165.73561485,1438034.26226136,3789478.47985458,522502.54558174,2861779.63229015,220043.54538586,0.0,0.0,2225.0,166.96352983999532,14138840.645271301,14913.260289311409,34084009.76000023,0.0,44484127.940000534,7529700.640000343,9890.76133600995,5317.169105009176,3964.3858069798443,2424.1481126800063,1933.7487372999894,0.0,45364955601.20526,3124.0,8.553045859000685
2017-07-25,2540.25,16469573.59360999,16469727.29530316,111702.94453258,16032705110.75,973.47,2.609479,14548512.79740886,16051530160.268782,10952929.14248115,5516644.45112884,24877983.19174547,367.37,2176.83,7873591502.63,1036361827.61,12552846110.03,6041071320.84,5.958981487526e+18,804525194568.1318,12.5,18152584.0,7639038.0,4449103.0,1797192.0,9031010.04823226,10621750.50247191,7086012.87042689,4365591.10662865,5941831.73455256,1492533.79202713,3789949.57322912,522790.88884928,2862951.30408776,220087.6213387,0.0,0.0,1850.0,168.49293292000948,90203595.97575378,75623.93828646094,156899678.1199999,0.0,45274162.53000069,57007622.05000019,70154.14171595126,68437.4686475303,54499.52976577007,288.34326754003996,44.07595284000854,0.0,41836834321.16778,3125.0,8.555783709787816
2017-07-26,2491.77,16471411.09360998,16471564.79530316,111870.47935254,16065497134.51,975.35,2.554744,14009977.09844287,16062880657.338978,10945339.81294309,5526071.28066689,24890892.25631635,367.46,2179.38,7898077142.29,1036361827.61,12594008034.63,6078532467.18,5.878995158834375e+18,804525194568.1318,12.5,18141374.0,7633150.0,4443522.0,1799058.0,9031538.08951015,10627769.98708052,7086419.09929344,4368886.97840063,5940929.10061193,1494219.42772862,3790557.01183819,522993.54962433,2863594.90599314,220248.43315824,0.0,0.0,1837.5,167.53481995999755,11350497.070196152,12909.064570877701,24485639.659999847,0.0,41161924.599998474,37461146.34000015,6019.484608609229,3295.871771980077,1685.6357014898676,202.66077504999703,160.81181953998748,0.0,41042968020.72454,3126.0,8.558521560574949
2017-07-27,2652.02,16473336.09360995,16473489.79530316,112036.74992212,16187239952.21,982.63,2.6989,15530951.09563667,16087218701.272186,10921474.23575986,5551861.85785009,24927578.46480407,367.61,2192.47,7969613280.18,1036361827.61,12653459311.92,6092707836.71,6.713613085662568e+18,860221984436.2223,12.5,18088721.0,7599078.0,4417781.0,1801540.0,9015593.10232771,10648423.37960788,7081406.63584124,4374906.88078697,5941126.57767075,1499499.84780529,3790344.15534165,524154.21546699,2864391.26185631,220344.95547156,0.0,0.0,1925.0,166.27056957999594,24338043.933208466,36686.2084877193,71536137.89000034,0.0,59451277.290000916,14175369.529999733,20653.39252736047,6019.902386340313,5280.420076670125,1160.6658426600043,96.52231332001975,0.0,43687616786.97546,3127.0,8.56125941136208
2017-07-28,2775.67,16475211.09357994,16475364.79530316,112225.18124539,16512587999.86,1002.26,2.769411,16043806.5902197,16148721746.511744,10846123.93761036,5629087.15596958,25009924.63163996,367.63,2225.07,8161189224.41,1036361827.61,12787546892.49,6098147251.09,6.414280018148952e+18,860221984436.2223,12.5,18089938.0,7605202.0,4420249.0,1807383.0,8956269.39559478,10713984.96529672,7050574.53887997,4407074.39724614,5945599.51947032,1508929.58365997,3791637.9047569,526911.114826,2864761.2613057,220363.67477046,0.0,0.0,1875.0,188.43132327000785,61503045.239557266,82346.16683589295,191575944.22999954,0.0,134087580.5699997,5439414.380000114,65561.58568883874,32167.516459169798,9429.735854679951,2756.899359009927,18.719298899988644,0.0,45729749176.117035,3128.0,8.563997262149213
2017-07-29,2710.32,16477173.59357981,16477327.29530316,112381.64789862,16812563657.7,1020.35,2.656265,15252566.32828719,16264000768.046001,10751254.78399695,5725918.80958286,25112158.00207919,365.78,2249.39,8375885592.41,1036361827.61,12882200560.76,6112877406.6,6.756374952450229e+18,860221984436.2223,12.5,18040013.0,7568992.0,4391575.0,1804574.0,8865646.62810073,10809015.25646407,6967913.17514623,4492298.57436033,5889670.02406178,1566566.5386873,3792031.48922679,527412.46692742,2867077.24953727,220394.33762747,0.0,0.0,1962.5,156.46665322998888,115279021.53425789,102233.37043922767,214696368.0,0.0,94653668.27000046,14730155.510000229,95030.29116735049,85224.1771141896,57636.95502732997,501.35210142005235,30.662857010000153,0.0,44658413134.15123,3129.0,8.566735112936344
2017-07-30,2719.83,16479011.0935797,16479164.79530316,112519.76472069,17148275708.4,1040.61,2.613688,15424938.84372385,16322931622.881966,10620982.49990752,5858028.59367218,25262391.30826196,363.02,2269.13,8673607538.89,1036361827.61,12942815798.87,6140426988.57,6.371518151361292e+18,860221984436.2223,12.5,18028289.0,7568390.0,4394527.0,1815086.0,8832356.80176814,10848998.43582553,6959315.05276165,4501690.27516365,5883381.60642571,1574704.36535144,3789115.28335875,531362.94993147,2867823.80632702,220637.99887236,0.0,0.0,1837.5,138.11682207000558,58930854.8359642,150233.30618277192,297721946.47999954,0.0,60615238.11000061,27549581.969999313,39983.17936146073,9391.700803319924,8137.826664139982,3950.48300404998,243.6612448900123,0.0,44820108742.65087,3130.0,8.569472963723477
2017-07-31,2853.38,16480823.5935797,16480977.29530316,112714.63358692,17620730125.6,1069.16,2.668805,16265382.5247778,16523701880.869835,10458222.48608263,6022601.10749707,25440878.6855398,359.83,2300.92,9057329846.59,1036361827.61,13030041964.79,6143914711.16,6.200470684210653e+18,860221984436.2223,12.5,18014718.0,7528879.0,4364834.0,1801113.0,8674076.37940199,11009975.70485465,6816734.72809785,4645895.21860465,5772601.95281253,1689146.59995174,3788487.89949211,535789.03871379,2869203.80911604,220825.37417247,0.0,0.0,1812.5,194.86886622999737,200770257.98786926,178487.37727783993,383722307.70000076,0.0,87226165.92000008,3487722.5900001526,160977.26902911998,144204.94344100077,114442.23460029997,4426.088782320032,187.37530010999762,0.0,47026052425.44845,3131.0,8.572210814510608
2017-08-01,2726.21,16482686.09357968,16482839.79530316,112790.58020739,17854089578.45,1083.2,2.516811,15021770.50019056,16557617459.691677,10420696.62404294,6061989.46953674,25483056.24149865,358.84,2328.39,9144232293.39,1036361827.61,13195931815.75,6168524637.09,6.457041884936612e+18,860221984436.2223,12.5,18005798.0,7515999.0,4359281.0,1788591.0,8659965.57273545,11027381.4796175,6808049.47309291,4655867.00808077,5770601.96812355,1694855.75017998,3786417.65282196,538404.5016096,2869662.44128994,221048.42244421,0.0,0.0,1862.5,75.9466204700002,33915578.82184219,42177.55595884845,86902446.79999924,0.0,165889850.95999908,24609925.930000305,17405.774762850255,9971.789476119913,5709.150228240062,2615.462895810022,223.04827174000093,0.0,44935263655.17786,3132.0,8.574948665297741
2017-08-02,2688.58,16484586.09357967,16484739.79530316,112921.0950642,18016823193.3,1092.94,2.459952,14131128.10345308,16595588924.692823,10383107.58097248,6101478.51260719,25533136.06050457,358.69,2342.46,9249051407.18,1036361827.61,13279968793.58,6199804425.05,6.499803751724271e+18,860221984436.2223,12.5,17997697.0,7498242.0,4351946.0,1783133.0,8760554.45781096,11051976.22765075,6794926.05742929,4670069.0181608,5760722.69437529,1705739.48784335,3781940.24354328,543518.89107241,2870991.40474779,221530.48410689,0.0,0.0,1900.0,130.51485680999758,37971465.00114632,50079.81900592148,104819113.79000092,0.0,84036977.82999992,31279787.96000004,24594.74803324975,14202.010080030188,10883.737663370091,5114.38946281001,482.0616626800038,0.0,44320128479.47643,3133.0,8.577686516084873
2017-08-03,2782.89,16486311.09356965,16486464.79530316,113045.20101841,18216562163.21,1104.95,2.518566,15972394.79797451,16647178311.094463,10335717.17771968,6150593.91584997,25598032.23677751,359.71,2357.28,9397317237.44,1036361827.61,13331075359.63,6204154790.4,5.943899483484696e+18,860221984436.2223,12.5,18007306.0,7501158.0,4352275.0,1782658.0,8716933.00347718,11104741.85561323,6762705.45717713,4703483.33060586,5760880.84872065,1714687.30179654,3780141.27628775,545893.1382174,2871086.14087254,222225.24574611,0.0,0.0,1725.0,124.10595421001199,51589386.40163994,64896.17627293989,148265830.26000023,0.0,51106566.04999924,4350365.349999428,52765.62796247937,33414.31244505942,8947.813953189878,2374.247144989902,694.7616392199998,0.0,45879590279.18404,3134.0,8.580424366872005
2017-08-04,2848.54,16488548.59356963,16488702.29530316,113158.67225462,18594942932.65,1127.74,2.525884,16070585.8940665,16746999342.356377,10254059.30744865,6234489.28612098,25709670.36933066,361.91,2387.34,9668565479.15,1036361827.61,13433625480.19,6205893633.99,7.825421622141721e+18,860221984436.2223,12.5,18011292.0,7490361.0,4325953.0,1778634.0,8625111.94484477,11201755.63666359,6688019.65843549,4779789.61496939,5743901.16854714,1733826.67003131,3771738.51955535,555062.82358404,2868899.47350135,224894.7689122,0.0,0.0,2237.5,113.47123620999628,99821031.2619133,111638.13255314901,271248241.7099991,0.0,102550120.56000137,1738843.5900001526,97013.78105035983,76306.28436353058,19139.36823477014,9169.6853666401,2669.523166089988,0.0,46968290210.72684,3135.0,8.583162217659138
2017-08-05,3235.8,16490761.09356962,16490914.79530316,113272.23904157,18939586138.54,1148.49,2.817439,16395914.87860284,16804867120.114914,10193658.96825164,6297102.12531798,25777591.8855672,361.12,2423.08,9841815299.3,1036361827.61,13599621374.91,6207408630.39,7.568850421415763e+18,860221984436.2223,12.5,18009931.0,7472417.0,4301968.0,1769954.0,8569147.20558899,11261255.88494281,6660583.61117551,4808699.18260797,5721766.89922876,1758669.53830194,3768317.68033517,560434.63213881,2869738.32997125,225694.29902186,0.0,0.0,2212.5,113.566786950003,57867777.75853729,67921.51623653993,173249820.14999962,0.0,165995894.7199993,1514996.4000005722,59500.24827921949,28909.567638579756,24842.868270630017,5371.808554769959,799.5301096600015,0.0,53360804746.57258,3136.0,8.58590006844627
2017-08-06,3247.41,16492511.09356961,16492664.79530316,113360.14544095,19346264291.32,1173.03,2.768395,16289539.22429863,16869749929.412605,10143136.22245922,6349374.87111039,25836783.946723,360.75,2470.64,10001415321.72,1036361827.61,13845791357.45,6212164078.53,6.029423217060014e+18,860221984436.2223,12.5,18044670.0,7489183.0,4305198.0,1767154.0,8523203.17845495,11311097.84687644,6623980.5319037,4845889.23165912,5688585.00673596,1794178.33733432,3764624.1959755,566062.4414155,2867527.73212562,228887.56712281,0.0,0.0,1750.0,87.90639937999367,64882809.297691345,59192.061155799776,159600022.42000008,0.0,246169982.54000092,4755448.13999939,49841.96193363145,37190.04905114975,35508.79903237987,5627.809276690008,3193.268100949994,0.0,53557945450.36889,3137.0,8.588637919233403
2017-08-07,3353.18,16494423.5935696,16494577.29530316,113481.97193278,19743381765.55,1196.97,2.80139,16238450.81109319,16901515878.786116,10098228.90052802,6396194.69304158,25893884.08714527,360.08,2518.23,10152890624.77,1036361827.61,14090757595.13,6217799057.72,6.62808935208725e+18,860221984436.2223,12.5,18084299.0,7501154.0,4304423.0,1767039.0,8501139.01370786,11338530.86716079,6616109.7452781,4854789.90898024,5686203.34494221,1797706.31058095,3764591.27407579,568075.52096237,2868782.03580187,229411.36810319,0.0,0.0,1912.5,121.8264918299974,31765949.37351036,57100.1404222697,151475303.05000114,0.0,244966237.6799984,5634979.190000534,27433.0202843491,8900.677321120165,3527.9732466300484,2013.0795468699653,523.8009803800087,0.0,55308771305.4857,3138.0,8.591375770020534
2017-08-08,3429.21,16496473.59356959,16496627.29530316,113641.03504324,20108376183.16,1218.94,2.813272,16348322.39112315,16941005373.006037,10035403.68128517,6461069.91228442,25966350.50236196,358.62,2555.21,10350809329.71,1036361827.61,14258276623.24,6225243870.62,7.012946153176187e+18,860221984436.2223,12.5,18113083.0,7507398.0,4312478.0,1770046.0,8486969.70523107,11358084.63454779,6700849.88705677,4867743.72539494,5676199.97242193,1808309.24199652,3758244.56422774,575691.42836539,2867862.0492545,231441.95757723,0.0,0.0,2050.0,159.06311046000337,39489494.21992111,72466.41521669179,197918704.93999863,0.0,167519028.1100006,7444812.8999996185,19553.767387000844,12953.81641469989,10602.931415569969,7615.907403020072,2030.5894740399963,0.0,56569872211.80477,3139.0,8.594113620807667
2017-08-09,3340.27,16498198.59356956,16498352.29530316,113798.98695632,20350329778.91,1233.48,2.708005,15677934.76221806,16970089657.907146,9976421.87637982,6521776.71718974,26030864.58785742,357.04,2574.19,10524782573.24,1036361827.61,14339067160.59,6243846522.78,6.333394737374785e+18,923233068448.9053,12.5,18148739.0,7518606.0,4328094.0,1777962.0,8482619.72648437,11368061.10011169,6730555.77462182,4875240.96106676,5673826.53901629,1813597.19937194,3756267.31660909,578712.24347189,2867911.71363369,231840.11962058,0.0,0.0,1725.0,157.95191308000358,29084284.901109695,64514.08549546078,173973243.5300007,0.0,80790537.35000038,18602652.159999847,9976.465563898906,7497.235671820119,5287.957375420025,3020.81510649994,398.162043349992,0.0,55108437816.14259,3140.0,8.596851471594798
2017-08-10,3425.86,16499873.59356953,16500027.29530316,113992.17295917,20535357285.42,1244.57,2.752645,16356831.71215509,16986245099.740751,9963472.80395834,6536400.78961119,26050400.94149959,357.1,2597.35,10579107409.12,1036361827.61,14468918555.2,6248665992.07,6.195712243084028e+18,923233068448.9053,12.5,18176401.0,7550362.0,4350914.0,1792484.0,8479425.29784969,11379718.77213004,6727262.40001855,4881945.43933332,5671055.19060765,1817450.88021732,3757645.80068816,580207.96667393,2868123.5087227,232225.98291866,0.0,0.0,1675.0,193.1860028499941,16155441.833604813,19536.353642169386,54324835.88000107,0.0,129851394.61000061,4819469.289999962,11657.672018351033,6704.478266559541,3853.6808453800622,1495.7232020399533,385.86329808001756,0.0,56526256949.26611,3141.0,8.59958932238193
2017-08-11,3605.03,16501673.59356403,16501827.29530316,114227.11766143,20710723368.92,1255.06,2.872397,16501673.59356403,17001916778.12916,9958666.28506563,6543007.3084984,26066706.21525094,357.7,2620.88,10625967585.53,1036361827.61,14591471089.79,6248998041.12,6.608759725956297e+18,923233068448.9053,12.5,18229390.0,7574818.0,4363861.0,1804717.0,8473281.55422216,11390058.27228756,6722048.16834213,4889104.88548588,5667073.92640645,1822989.35655201,3758131.09235903,581905.60393134,2868513.16846958,232466.60420228,0.0,0.0,1800.0,234.94470226000703,15671678.38840866,16305.273751348257,46860176.40999985,0.0,122552534.59000015,332049.05000019073,10339.500157520175,7159.446152560413,5538.4763346898835,1697.637257410097,240.62128361998475,0.0,59489028355.006134,3142.0,8.602327173169062
2017-08-12,3836.53,16503361.09356403,16503514.79530316,114437.87006358,20986028575.82,1271.62,3.017041,16377729.23908462,17025605865.642527,9943359.71356623,6560001.3799978,26088269.15472414,357.87,2656.64,10694901015.63,1036361827.61,14794030753.27,6251523490.18,6.241606407847613e+18,923233068448.9053,12.5,18269356.0,7588182.0,4364175.0,1805910.0,8463395.83039093,11403829.37338152,6716026.30878164,4897867.06660991,5667446.73350052,1830259.49334376,3755582.25068313,586220.43681947,2866767.84468566,235883.76342379,0.0,0.0,1687.5,210.7524021499994,23689087.5133667,21562.93947320059,68933430.09999847,0.0,202559663.47999954,2525449.0600004196,13771.101093959063,8762.181124029681,7270.13679175009,4314.832888129982,3417.1592215099954,0.0,63315639936.291214,3143.0,8.605065023956195
2017-08-13,4067.56,16505211.09356403,16505364.79530316,114627.58111003,21280153117.85,1289.29,3.154884,16417546.27484537,17048126823.43031,9940080.7053746,6565130.38818943,26109900.95674517,359.13,2697.62,10770580335.95,1036361827.61,15021795652.11,6268275326.37,6.930018879301394e+18,923233068448.9053,12.5,18277188.0,7573650.0,4348893.0,1801428.0,8453007.35682216,11418833.85041466,6707967.63227004,4908651.18934818,5667441.08424167,1839018.08981258,3753254.54575504,590591.5655942,2864575.24337534,238805.1038479,0.0,0.0,1850.0,189.71104645000014,22520957.78778267,21631.802021030337,75679320.3200016,0.0,227764898.84000015,16751836.18999958,15004.477033140138,10784.122738270089,8758.596468820004,4371.128774730023,2921.340424110007,0.0,67135936435.737305,3144.0,8.607802874743326
2017-08-14,4264.58,16506836.09356402,16506989.79530316,114876.76938385,21655988717.68,1311.94,3.250591,16396331.90360068,17066171011.6959,9956429.50366777,6550406.58989625,26132330.13373206,361.45,2756.65,10849405885.84,1036361827.61,15315472626.23,6271702709.75,5.966241419266101e+18,923233068448.9053,12.5,18349352.0,7623898.0,4383897.0,1817446.0,8446398.91221741,11433003.06950075,6701509.20277897,4916088.46475448,5662741.25831043,1845480.82141347,3752454.04588751,592331.20740425,2865468.54799261,238994.65172143,0.0,0.0,1625.0,249.1882738199929,18044188.265590668,22429.176986891776,78825549.88999939,0.0,293676974.11999893,3427383.3800001144,14169.219086090103,7437.27540630009,6462.731600889936,1739.6418100500014,189.54787353001302,0.0,70394723067.89125,3145.0,8.61054072553046
2017-08-15,4164.51,16508736.09356402,16508889.79530316,115227.21976648,21901160164.65,1326.64,3.139141,16165335.57054043,17082393031.43361,9958283.4599704,6550452.63359362,26150058.74501298,362.42,2792.48,10913092123.61,1036361827.61,15541549530.32,6324238906.51,6.97591304406498e+18,923233068448.9053,12.5,18435460.0,7672851.0,4411504.0,1822345.0,8441679.79617556,11443351.12027749,6695853.05335884,4922461.88047734,5659877.01269377,1850495.43023037,3751662.92560462,594865.97669658,2868275.09646868,239609.72093542,0.0,0.0,1900.0,350.45038263000606,16222019.737710953,17728.61128091812,63686237.77000046,0.0,226076904.09000015,52536196.76000023,10348.050776740536,6373.415722860023,5014.608816900058,2534.7692923299037,615.0692139899766,0.0,68750796549.0083,3146.0,8.61327857631759
2017-08-16,4321.72,16510361.09356402,16510514.79530316,115574.74477512,22128719115.78,1340.29,3.224466,16462301.47350932,17095386370.81639,9954389.57744636,6555971.51611766,26164146.56569311,362.75,2824.55,10963523891.48,1036361827.61,15742213315.22,6354551196.24,6.058029748793271e+18,923233068448.9053,12.5,18502185.0,7713240.0,4434801.0,1830568.0,8437026.32575092,11452687.25581106,6693928.72136902,4926982.14885843,5658314.53102651,1853976.93897134,3751482.03283171,595942.23645674,2868885.17315268,239960.93515486,0.0,0.0,1625.0,347.5250086399901,12993339.382778168,14087.820680130273,50431767.86999893,0.0,200663784.89999962,30312289.729999542,9336.13553356938,4520.268381089903,3481.5087409699336,1076.2597601599991,351.2142194400076,0.0,71353157745.2775,3147.0,8.616016427104723
2017-08-17,4317.75,16512598.59356397,16512752.29530316,115940.06112419,22489759208.01,1361.97,3.170224,16259438.0350441,17115810687.189447,9934757.18609498,6577841.40746899,26195532.65270295,362.51,2871.5,11078999406.85,1036361827.61,15997979209.18,6374461898.77,8.215055492681785e+18,923233068448.9053,12.5,18504952.0,7690600.0,4420842.0,1832387.0,8426367.29588172,11466243.74542579,6687136.91940956,4934761.97917558,5659288.20820578,1858222.1346733,3751194.6675952,597312.91297735,2870330.3539344,240451.85476966,0.0,0.0,2237.5,365.3163490700099,20424316.37305832,31386.087009839714,115475515.37000084,0.0,255765893.960001,19910702.530000687,13556.4896147307,7779.83031714987,4245.195701960009,1370.6765206099954,490.9196148000192,0.0,71297272577.36084,3148.0,8.618754277891854
2017-08-18,4109.91,16514461.09356395,16514614.79530316,116278.02304732,22696536258.51,1374.34,2.990461,15631296.02814646,17142460742.877735,9918514.18745215,6595946.9061118,26225100.3313285,363.01,2895.1,11188563267.8,1036361827.61,16128527978.15,6415676804.88,6.838230549774224e+18,923233068448.9053,12.5,18570220.0,7731291.0,4444384.0,1838807.0,8413581.40824179,11486547.87210687,6678219.61821637,4948193.94069123,5651525.0332613,1867581.24666851,3748216.64152721,602199.92879414,2871661.53477857,241705.4352174,0.0,0.0,1862.5,337.9619231300021,26650055.688287735,29567.67862555012,109563860.94999886,0.0,130548768.96999931,41214906.10999966,20304.126681080088,13431.961515650153,9359.11199520994,4887.015816790052,1253.5804477399797,0.0,67872948793.04941,3149.0,8.621492128678987
2017-08-19,4156.41,16516348.59356394,16516502.29530316,116543.93484606,22941419717.55,1389.01,2.992354,15814746.45509248,17172118984.618572,9899208.49251507,6617140.10104887,26255610.00549936,363.39,2923.33,11297613265.27,1036361827.61,16289867436.83,6448877978.23,6.930018879301394e+18,923233068448.9053,12.5,18590771.0,7731178.0,4432155.0,1835563.0,8403244.6786282,11509696.07988998,6667710.32688327,4962020.25694958,5642919.7071073,1877389.84010234,3745866.1698404,607067.9110053,2871102.96733454,242750.44870014,0.0,0.0,1887.5,265.911798739995,29658241.740837097,30509.674170859158,109049997.47000122,0.0,161339458.6800003,33201173.349999428,23148.207783108577,13826.316258350387,9808.593433830189,4867.982211160008,1045.0134827400034,0.0,68648716457.77509,3150.0,8.624229979466119
2017-08-20,4120.58,16517973.59356391,16518127.29530316,116752.91684235,23235725891.9,1406.69,2.929274,15756629.0725217,17208099166.75198,9853683.72309775,6664289.87046616,26309323.52227289,363.07,2949.76,11488973770.49,1036361827.61,16400701315.64,6463420570.19,6.149818078320443e+18,923233068448.9053,12.5,18595223.0,7719651.0,4422086.0,1832536.0,8384059.4025552,11530740.76988259,6654958.74013312,4977210.75705052,5636180.2041925,1885419.40876506,3743609.27677731,611644.87641112,2871307.63641947,244028.02538585,0.0,0.0,1625.0,208.98199628999282,35980182.13340759,53713.51677352935,191360505.2199993,0.0,110833878.80999947,14542591.960000038,21044.689992610365,15190.500100939535,8029.568662719801,4576.965405820054,1277.5766857099952,0.0,68063631630.16758,3151.0,8.626967830253252
2017-08-21,4011.34,16519411.09356389,16519564.79530316,117050.88180711,23379519441.37,1415.27,2.834328,14959338.092828,17223872302.933018,9842891.63102406,6676519.46253983,26328758.27622123,362.99,2966.6,11554066615.79,1036361827.61,16503799867.95,6493624026.67,5.27782894781232e+18,923233068448.9053,12.5,18665427.0,7766635.0,4449538.0,1840966.0,8382900.1896389,11539322.40370064,6650325.77492676,4983584.00389473,5633533.24107015,1890488.17938057,3742588.2804416,614219.93097925,2872755.41748121,244157.67980763,0.0,0.0,1437.5,297.96496476000175,15773136.181037903,19434.753948342055,65092845.300001144,0.0,103098552.31000137,30203456.480000496,8581.633818050846,6373.246844209731,5068.770615510177,2575.054568129941,129.65442177999648,0.0,66264974496.05658,3152.0,8.629705681040383
2017-08-22,4067.08,16520523.59356387,16520677.29530316,117385.06655222,23536393840.96,1424.67,2.854752,15480623.75699472,17250657376.9106,9833138.47284435,6687385.12071952,26357948.09287878,363.44,2985.1,11651223392.55,1036361827.61,16610449952.47,6544944885.08,4.0845806639591004e+18,923233068448.9053,12.5,18738420.0,7820623.0,4481707.0,1849070.0,8365533.51502131,11559891.52425439,6637200.0354358,4997795.617411,5623997.95186775,1902333.98547911,3745403.51042147,615175.04603564,2874897.82709397,244340.61396055,0.0,0.0,1112.5,334.18474511000386,26785073.977581024,29189.816657550633,97156776.75999832,0.0,106650084.51999855,51320858.40999985,20569.120553748682,14211.613516270183,11845.806098539848,955.1150563900592,182.93415292000282,0.0,67190291096.91174,3153.0,8.632443531827516
2017-08-23,4141.65,16522511.09356306,16522664.7953024,117927.03723374,23783416945.24,1439.45,2.877245,15766058.28258782,17281354398.238495,9811679.21853012,6710831.87503294,26390104.32088612,364.09,3011.7,11772547089.08,1036361827.61,16740769024.92,6557808462.21,7.343066362173663e+18,923233068448.9053,12.5,18759596.0,7814673.0,4478081.0,1849203.0,8340791.4119727,11587820.76864465,6637355.49900304,5008523.23279678,5615223.03329467,1911716.39149207,3741992.91064266,619679.87633898,2874335.07898007,245549.42689772,0.0,0.0,1987.4999992400408,541.9706815200043,30697021.32789612,32156.22800733894,121323696.53000069,0.0,130319072.45000076,12863577.130000114,27929.24439026043,10727.615385780111,9382.406012960011,4504.830303339986,1208.8129371700052,0.0,68430458070.65544,3154.0,8.635181382614647
2017-08-24,4218.28,16523773.59274545,16523927.2953024,118313.03646796,23912104135.81,1447.13,2.914928,16103871.35353637,17295447006.715794,9801229.25932178,6722544.33342367,26406563.47775426,364.13,3026.1,11832097102.16,1036361827.61,16812483687.74,6565657679.38,4.547580032556006e+18,888171856257.3206,12.5,18804780.0,7843364.0,4493548.0,1848997.0,8341322.57988267,11600505.22352277,6640265.96823805,5014535.08121442,5612278.98165654,1916205.96882344,3741317.0621755,621229.18210735,2874638.30951187,246143.37378123,0.0,0.0,1262.5,385.99923421999847,14092608.477298737,16459.156868141145,59550013.07999992,0.0,71714662.8199997,7849217.170000076,12684.454878119752,6011.848417639732,4489.577331369976,1549.3057683699299,593.9468835100124,0.0,69701903670.80627,3155.0,8.63791923340178
2017-08-25,4355.97,16525036.09274545,16525189.7953024,118738.8523472,24090585746.9,1457.82,2.988003,16340975.10406509,17309841764.441856,9816367.61440408,6708668.47834137,26419755.32224364,365.87,3055.6,11882284149.52,1036361827.61,16937993332.11,6568366475.2,4.5917312950080056e+18,888171856257.3206,12.5,18901418.0,7917650.0,4547328.0,1862499.0,8332762.18309207,11610830.79723046,6636916.76529661,5020691.89011979,5607951.20559868,1921535.24076416,3740710.66429516,623034.40660855,2874436.01562714,247201.8985192,0.0,0.0,1262.5,425.8158792399918,14394757.726062775,13191.844489376992,50187047.36000061,0.0,125509644.37000084,2708795.819999695,10325.573707690462,6156.8089053705335,5329.271940720035,1805.2245012000203,1058.5247379700013,0.0,71982561468.9164,3156.0,8.640657084188911
