date,price_close,supply,subsidy_cumulative,fees_cumulative,realized_cap,realized_price,mvrv,supply_in_profit,coindays_destroyed_cumulative,lth_supply,sth_supply,lth_transfer_volume_cumulative,lth_realized_price,sth_realized_price,lth_realized_profit_cumulative,lth_realized_loss_cumulative,sth_realized_profit_cumulative,sth_realized_loss_cumulative,hash_rate,difficulty,subsidy_average_24h,addr_count,addrs_over_100k_sats_addr_count,addrs_over_1m_sats_addr_count,addrs_over_10m_sats_addr_count,utxos_over_1y_old_supply,utxos_over_1y_old_transfer_volume_cumulative,utxos_over_2y_old_supply,utxos_over_2y_old_transfer_volume_cumulative,utxos_over_3y_old_supply,utxos_over_3y_old_transfer_volume_cumulative,utxos_over_4y_old_supply,utxos_over_4y_old_transfer_volume_cumulative,utxos_over_5y_old_supply,utxos_over_5y_old_transfer_volume_cumulative,utxos_over_10y_old_supply,utxos_over_10y_old_transfer_volume_cumulative
2019-04-04,4896.52,17627742.32662823,17627896.04497237,189518.14104525,76591033686.57,4344.91,1.126955,11610687.27884671,24771836403.252583,12595041.39412331,5032700.93250492,35810690.36534533,4464.34,4046.01,53949047185.28,15554439904.38,86237641083.59,58751946651.31,4.503033079926467e+19,6379265451411.053,12.5,23708199.0,12490814.0,6965906.0,2607528.0,10146507.6424915,16208584.29152379,5689874.62637587,7530575.84946237,4815752.76439402,3906768.63583437,4142853.99741833,1950917.06097547,3598460.64686979,779915.58040538,412117.06,0.0
2019-04-05,5016.36,17629717.32661731,17629871.04497237,189632.96411806,76604356802.54,4345.18,1.154465,11954607.26625046,24785161237.751522,12571675.40622729,5058041.92039002,35842949.23076537,4459.05,4062.15,53957666168.8,15630632104.57,86314634312.06,58757871575.41,5.010417088932267e+19,6379265451411.053,12.5,23699321.0,12454728.0,6936347.0,2597071.0,10146736.43744767,16213738.43218544,5689959.57631778,7531578.30485779,4817292.75596355,3907442.30193875,4143456.94144311,1951309.99191166,3599205.21874412,780163.71760689,416817.06,0.0
2019-04-06,5066.39,17631454.82661731,17631608.54497237,189713.81171518,76632391125.09,4346.34,1.165668,11970572.4122721,24788429644.34797,12575062.11356254,5056392.71305477,35849264.49143153,4459.04,4066.06,53959298730.86,15648725757.86,86354439858.7,58761931388.67,4.4174051649570324e+19,6393023717201.863,12.5,23681601.0,12447274.0,6922362.0,2592453.0,10149691.5128125,16215583.85829533,5695041.99266326,7531739.83288731,4820198.28083234,3907483.61361664,4143882.64826227,1951336.57918795,3600053.69651137,780179.96623648,421117.06,0.0
2019-04-07,5187.32,17633217.32661731,17633371.04497237,189799.32815999,76660731589.47,4347.51,1.19317,12033860.45506336,24792103375.637596,12580178.10186632,5053039.22475099,35856408.92199633,4458.85,4070.32,53961621042.52,15673310781.79,86397690456.93,58763611464.12,4.6716443111416095e+19,6393023717201.863,12.5,23694571.0,12442527.0,6914530.0,2594410.0,10154346.54785997,16219020.703835,5696449.66513424,7531921.41001195,4823612.68124842,3907583.61644512,4144785.65182459,1951412.20089338,3600563.87953086,780244.52431936,425167.06,0.0
2019-04-08,5257.5,17635067.32661185,17635221.04497237,189929.87260042,76730980358.3,4351.04,1.208332,12052600.1231555,24801407620.07836,12582225.60648821,5052841.72012364,35877251.59983479,4458.35,4083.82,53967665981.82,15714633203.86,86500980890.67,58771044915.37,4.703424204414681e+19,6393023717201.863,12.5,23732401.0,12453516.0,6917018.0,2596033.0,10164453.39165585,16225554.05101087,5697763.65782567,7532910.1152653,4825266.66742971,3908352.82777113,4145085.75077697,1952101.66002448,3600673.68429126,780863.78846856,429467.06,0.0
2019-04-09,5191.49,17636717.32660639,17636871.04497237,190044.79816156,76790169739.04,4353.99,1.192352,11782155.78260741,24806437868.62633,12580879.24590977,5055838.08069662,35885011.86516372,4457.41,4096.65,53971639827.75,15737036443.75,86577032227.14,58778066120.03,4.2267258053185995e+19,6393023717201.863,12.5,23749757.0,12472720.0,6932384.0,2602328.0,10169831.93725961,16229129.97895256,5699509.42634472,7533593.94298492,4825869.49370069,3908583.54048956,4145565.31448277,1952327.13993824,3601156.82015883,781069.11933113,433967.06,0.0
2019-04-10,5295.62,17638567.32460093,17638721.04497237,190156.58355619,76860135081.73,4357.5,1.215289,12063693.69322341,24816859632.246597,12575013.77507565,5063553.54952528,35899240.18918525,4458.01,4107.89,53993600532.6,15755974166.84,86638421298.7,58782233695.52,4.735204097687754e+19,6393023717201.863,12.5,23792281.0,12502616.0,6946863.0,2608458.0,10178300.46526759,16236744.15100024,5698322.89267044,7536152.11979896,4825299.39046749,3910417.05571328,4144197.44813431,1954122.01334276,3600287.08758801,782584.51220325,439317.06,0.0
2019-04-11,5039.55,17640529.82459547,17640683.54497237,190271.86865415,76876280491.36,4357.93,1.156409,11562210.12288638,24823785845.371147,12576731.19672761,5063798.62786786,35910860.96412691,4458.52,4108.09,54000919020.96,15775257992.74,86695328127.44,58821098974.73,4.9894432438723305e+19,6393023717201.863,12.5,23847576.0,12545912.0,6976780.0,2606891.0,10183871.05846306,16240381.4498442,5698393.8247145,7537289.13788351,4825964.48652063,3911099.20016391,4144064.57834588,1954739.14556504,3600143.92830007,783195.52465691,443867.06,0.0
2019-04-12,5070.32,17642417.32459001,17642571.04497237,190372.43436896,76915998011.5,4359.71,1.162995,11733632.84694835,24834260831.530193,12572565.91237837,5069851.41221164,35923880.47904997,4461.02,4108.48,54038106686.81,15790075116.06,86722374299.98,58840307041.43,4.798763884233898e+19,6393023717201.863,12.5,23864962.0,12542774.0,6967935.0,2605791.0,10185455.14212191,16251219.83059807,5691596.89507934,7545328.26417597,4830482.95119286,3911244.22483106,4145420.79382343,1954876.99609068,3602347.98696135,783326.12286858,448317.06,0.0
2019-04-13,5070.0,17644104.82459001,17644258.54497237,190438.65556265,76943955935.5,4360.88,1.162609,11664290.37914981,24840111013.147587,12584170.51354337,5059934.31104664,35930101.43061784,4462.83,4107.33,54048596982.53,15802399712.49,86747585154.13,58844289042.65,4.322065485137815e+19,6393023717201.863,12.5,23909302.0,12570448.0,6980723.0,2608545.0,10191027.376593,16254500.10719332,5690626.65695718,7547408.30719214,4831562.94465128,3912670.41689885,4144846.52964126,1956229.25756633,3601956.64172187,784664.97632314,452867.06,0.0
2019-04-14,5131.83,17645629.82459001,17645783.54497237,190496.07930141,76866591545.77,4356.12,1.178074,11847079.34401593,24862513724.791557,12572038.10395044,5073591.72063957,35972832.52834689,4455.51,4109.83,54049682946.57,15904366372.07,86767003244.49,58847917246.37,3.9089268725878776e+19,6393023717201.863,12.5,23910325.0,12578326.0,6978264.0,2607618.0,10155705.63760461,16295611.04187985,5691192.46876003,7547569.12111016,4833345.36009316,3912750.46005966,4145231.93710407,1956275.69359559,3603680.5515181,784710.04200863,457567.06,0.0
2019-04-15,5044.91,17647442.32458455,17647596.04497237,190575.04902388,76876557652.89,4356.24,1.158088,11528484.97682597,24866838286.559093,12579130.05755702,5068312.26702753,35980737.84031473,4454.64,4112.02,54051114402.66,15928208458.21,86803366971.0,58861172875.92,4.6080845245954654e+19,6393023717201.863,12.5,23924069.0,12578203.0,6979892.0,2610334.0,10160101.96252497,16298273.20241942,5703887.76540682,7547679.5514891,4835865.55455747,3912841.42958119,4146161.8616392,1956357.14124823,3624173.66966824,784784.0639779,462417.06,0.0
2019-04-16,5187.89,17649254.82457909,17649408.54497237,190651.61771756,76907989119.28,4357.57,1.190547,11916914.85909619,24871239257.73184,12584561.26026338,5064693.56431571,35988273.53165447,4454.35,4117.09,54053899178.14,15943702528.69,86845558631.86,58868464611.95,4.703424204414681e+19,6393023717201.863,12.5,23923578.0,12563780.0,6961826.0,2611305.0,10165719.08307065,16301057.54605846,5705275.76941271,7547823.51940257,4837287.81795226,3912874.31589889,4146646.40918734,1956374.16366881,3624903.91072139,784795.06024831,467417.06,0.0
2019-04-17,5205.78,17650979.82457308,17651133.54497237,190728.76752661,76967162564.56,4360.5,1.193849,11984553.11169881,24881732068.71381,12579147.30822573,5071832.51634735,35998969.44362879,4453.5,4129.84,54066235642.5,15964645430.71,86909540686.16,58873651231.39,4.38562527168396e+19,6393023717201.863,12.5,23940892.0,12572718.0,6958921.0,2610999.0,10166863.21462846,16304901.86702323,5708054.07438269,7550141.12483682,4840620.15875339,3915003.46169278,4145690.40567145,1958478.83350528,3623620.88105008,786841.87194877,472717.06,0.0
2019-04-18,5253.14,17652842.32457308,17652996.04497237,190801.18711321,77004773481.99,4362.17,1.204249,12088523.77688736,24887312822.924034,12591053.26848366,5061789.05608942,36008166.41383686,4453.65,4134.62,54076622599.0,15979366591.51,86942892191.51,58874843996.4,4.766983990960826e+19,6393023717201.863,12.5,23977597.0,12584331.0,6955272.0,2608133.0,10167260.11255127,16310697.04254915,5708213.47474235,7550788.95371234,4842142.92584939,3915502.14518757,4146339.68868277,1958631.9558968,3624046.8261932,786967.38300389,477417.06,0.0
2019-04-19,5273.83,17654742.32456762,17654896.04497237,190879.62013046,77196071512.82,4372.54,1.206125,12172084.56281392,24901382747.384655,12617628.19425259,5037114.13031503,36025308.10837205,4451.27,4175.32,54083435192.63,16018500788.43,87159533988.31,58877850352.54,4.8623236707800424e+19,6393023717201.863,12.5,24027060.0,12631165.0,6992735.0,2606216.0,10168689.9707149,16319899.77121658,5708993.15323693,7551069.98277121,4842878.60242605,3915613.46815263,4147370.4098239,1958720.04482307,3624962.19968511,787031.53867871,482367.06,0.0
2019-04-20,5305.93,17656379.82456762,17656533.54497237,190937.7111686,77218388023.99,4373.39,1.21323,12143218.00732791,24905060250.97895,12627716.28104288,5028663.54352474,36030310.83933917,4450.68,4179.33,54088357976.59,16029421067.36,87180001542.55,58878692946.77,4.194945912045527e+19,6393023717201.863,12.5,23978310.0,12585172.0,6991288.0,2606633.0,10196586.38404105,16322937.40855726,5722348.80469006,7551853.9988674,4843371.34597523,3916365.94902326,4147849.62194855,1959465.43860482,3624906.9221222,787767.57203473,487367.06,0.0
2019-04-21,5286.52,17658404.82456762,17658558.54497237,190988.02396728,77224120227.31,4373.22,1.208839,12097470.83224779,24909499776.383675,12634621.87445998,5023782.95010764,36037908.92957144,4448.61,4183.61,54090810269.9,16052848556.02,87202412904.88,58885087413.68,5.116135968469627e+19,6353030562983.983,12.5,23890713.0,12490291.0,6964320.0,2605236.0,10203972.33188,16328084.12590962,5723383.9613843,7552116.98851033,4846214.09492984,3916569.46041923,4148012.63981578,1959650.07316682,3625767.26226672,787934.14414882,490367.06,0.0
2019-04-22,5372.29,17660079.82456762,17660233.54497237,191058.15090043,77260360804.1,4374.85,1.227994,12230651.35254806,24920987073.625805,12640331.64351761,5019748.18105001,36056015.26887386,4445.9,4195.95,54110082291.76,16086959158.12,87246742610.35,58887222591.47,4.263446640391356e+19,6353030562983.983,12.5,23939708.0,12514744.0,6974646.0,2609772.0,10193584.26630289,16343265.08312121,5723403.62540897,7552997.58938744,4847507.80628057,3917386.51636058,4217344.15967946,1960465.40574277,3625887.87125675,788593.26067307,494867.06,0.0
2019-04-23,5556.46,17661529.82456216,17661683.54497237,191154.63211078,77357606101.24,4380.0,1.268598,12178482.05820438,24927531849.006508,12639915.87334107,5021613.95122109,36066084.22298929,4444.85,4216.78,54121012718.23,16097783294.3,87336443083.88,58887782489.15,3.663406002114054e+19,6353030562983.983,12.5,24001368.0,12574887.0,7009073.0,2620376.0,10201790.53679999,16346588.37196585,5726877.83145427,7554258.90465141,4847148.17823841,3918479.65124505,4216998.74256282,1961512.10772909,3625419.9802135,789614.47105646,499367.06,0.0
2019-04-24,5436.56,17663567.3245567,17663721.04497237,191285.30703719,77301655464.71,4376.33,1.242265,12050143.97383989,24951124882.63097,12583257.82792263,5080309.49663407,36139591.84104505,4426.99,4250.85,54132310126.26,16243335384.26,87420532754.9,58904740273.93,5.1792981409198694e+19,6353030562983.983,12.5,24004842.0,12559396.0,6992208.0,2612317.0,10221972.62632123,16351751.31631716,5726667.38566908,7555127.03198785,4847273.04613589,3919103.53296197,4216720.19076897,1962105.80016572,3625632.18759651,790167.75517524,504517.06,0.0
2019-04-25,5141.43,17665354.8245567,17665508.54497237,191379.60791307,77323066017.87,4377.1,1.17462,11214439.32467721,24957231198.760082,12587598.59239548,5077756.23216122,36148375.64696851,4424.37,4259.91,54140404800.23,16268841958.83,87467042300.65,58922139114.6,4.516095330192325e+19,6353030562983.983,12.5,24056006.0,12583096.0,7000068.0,2617560.0,10225537.35352306,16356762.71250546,5733031.52122099,7556279.95566644,4848828.24134806,3919529.30964251,4217269.98119698,1962508.29555756,3625680.92529729,790523.92624711,508967.06,0.0
2019-04-26,5133.09,17667242.32455124,17667396.04497237,191471.05536206,77237552429.01,4371.79,1.174139,11190581.98622526,24971966796.74728,12602741.67975795,5064500.64479329,36182211.77090359,4411.79,4272.25,54145946621.2,16370327448.51,87514224242.44,58968778004.51,4.800325106218416e+19,6353030562983.983,12.5,24097666.0,12599234.0,6994214.0,2612854.0,10216712.73534752,16373148.69860293,5733430.19400442,7557172.92245559,4849083.17497153,3920193.44229828,4217183.36118622,1963112.31492303,3625818.99452726,791033.25786639,513467.06,0.0
2019-04-27,5208.06,17668954.82455124,17669108.54497237,191525.47628931,77238648592.54,4371.43,1.191386,11368567.01123716,24976538942.394127,12608851.74765829,5060103.07689295,36188789.87546122,4409.7,4276.07,54151208303.56,16392550045.6,87539920271.03,58985383964.6,4.516095330192325e+19,6353030562983.983,12.5,24130766.0,12611992.0,6998413.0,2614073.0,10219525.3316265,16377864.87570116,5734579.47678024,7557848.93985018,4850136.10930188,3920698.68925879,4217090.10395718,1963527.47954415,3625945.06140071,791417.15544328,518617.06,0.0
2019-04-28,5129.73,17670992.32455124,17671146.04497237,191573.4302197,77255072460.05,4371.85,1.173355,11127365.73803654,24980279291.414536,12619947.65586243,5051044.66868881,36193865.86503312,4408.32,4280.75,54154138605.67,16405904386.8,87570958287.41,59000282708.59,5.147717054694748e+19,6353030562983.983,12.5,24162587.0,12625466.0,7002544.0,2614874.0,10242605.47402933,16381739.91952296,5743954.51767571,7558337.83019946,4850800.18429552,3920977.05019617,4217580.41847328,1963629.51754487,3627004.33086882,791428.11941041,524167.06,0.0
2019-04-29,5141.29,17673029.82454578,17673183.54497237,191644.38491922,77237017963.48,4370.33,1.176408,11155265.57382058,24991407931.726925,12700039.64646652,4972990.17807926,36217025.13209527,4400.21,4294.02,54163533494.94,16458159731.62,87610007703.38,59025241374.6,5.147717054694748e+19,6353030562983.983,12.5,24178225.0,12626051.0,7016246.0,2621948.0,10240606.86930373,16394489.69374264,5746775.98806914,7559902.22128295,4850630.56786413,3921853.33938674,4217381.88470207,1964341.3747792,3626952.07810887,792091.88954667,528617.06,0.0
2019-04-30,5252.77,17674779.82454032,17674933.54497237,191729.86955387,77269066373.05,4371.71,1.201537,11648640.782705,24995036916.630245,12759103.06186956,4915676.76267076,36221288.04440142,4397.42,4304.98,54166273242.26,16467602303.4,87651436238.41,59037093692.31,4.4529331577420825e+19,6353030562983.983,12.5,24177674.0,12659283.0,7029798.0,2624805.0,10249940.14272514,16396237.52891136,5755005.84799259,7560241.64870238,4853328.86303881,3922000.88085381,4217809.82337246,1964355.80939406,3627425.3805358,792100.87934968,533017.06,0.0
2019-05-01,5310.11,17676917.32454032,17677071.04497237,191795.4947728,77048618570.56,4358.71,1.218276,12039116.65686976,25023774711.886215,12713314.33232384,4963602.99221648,36278586.71024511,4373.05,4321.98,54172308018.9,16728605688.25,87677651019.51,59040127141.64,5.431946830720839e+19,6353030562983.983,12.5,24198571.0,12654602.0,7021792.0,2623156.0,10201122.03953455,16450826.87224544,5756269.03411618,7561337.80676625,4853279.01444557,3922437.71289209,4217791.68591224,1964579.06442988,3627670.79791798,792299.39101908,536717.06,0.0
2019-05-02,5382.73,17679217.32453486,17679371.04497237,191860.20558785,77063800377.41,4359.0,1.234854,12167877.36024831,25029457832.7397,12801044.08836277,4878173.23617209,36290932.62401309,4365.89,4340.92,54175539744.47,16762045296.97,87712337351.86,59041743096.31,5.842500951647414e+19,6353030562983.983,12.5,24208578.0,12674084.0,7033518.0,2624541.0,10220927.46769407,16456910.34802596,5761401.88309322,7561673.54905011,4854343.25070202,3922636.79960696,4218407.87514109,1964709.34519633,3628057.14963289,792345.84930437,541467.06,0.0
2019-05-03,5672.23,17681117.3244194,17681271.04497237,191941.4778387,77148494580.55,4363.32,1.29998,12449795.30173692,25034781974.315323,13098644.53453672,4582472.78988268,36299644.9331734,4353.94,4390.15,54181479226.09,16777567505.33,87800575701.08,59046367526.06,4.800325106218416e+19,6353030562983.983,12.5,24241363.0,12692758.0,7031046.0,2622376.0,10222063.94599435,16462522.62985467,5762236.50785062,7562096.93944651,4857139.86407394,3922770.94617225,4218721.1717237,1964759.00296237,3628437.90970519,792377.67112079,546567.06,0.0
2019-05-04,5567.71,17682767.3244194,17682921.04497237,192002.10699311,77190768650.03,4365.31,1.275444,12327958.63831744,25038881269.686893,13271163.09644069,4411604.22797871,36304213.16789943,4346.23,4422.69,54189765818.46,16781945076.04,87841582836.63,59058416040.83,4.4311167383259275e+19,6702169884349.173,12.5,24281528.0,12720569.0,7038893.0,2622766.0,10230141.84962208,16464767.35654537,5763263.69808149,7563471.45885513,4857603.06594156,3923909.14258508,4218610.34854276,1965808.04890516,3627792.36871882,793388.16792247,551467.06,0.0
2019-05-05,5740.0,17684379.8244194,17684533.54497237,192064.97929708,77250061849.71,4368.26,1.314024,12628927.0387447,25043143114.910873,13407668.12260527,4276711.70181413,36309374.15994983,4339.77,4457.57,54202605595.45,16787391271.4,87889078875.2,59063246916.72,4.397800071120469e+19,6702169884349.173,12.5,24310860.0,12733844.0,7043237.0,2620654.0,10232561.59332776,16468331.52141056,5764635.53862865,7565965.09040557,4858416.9455756,3924085.00246251,4218907.31982475,1965903.6807261,3628107.053131,793430.19047532,555867.06,0.0
2019-05-06,5690.2,17686267.32441394,17686421.04497237,192141.29098425,77359537232.61,4373.98,1.30092,12322916.08954236,25051978910.84252,13417537.44007941,4268729.88433453,36318196.15936045,4337.81,4487.69,54215787722.05,16796911243.42,87994618506.78,59073651315.24,5.030816748024173e+19,6702169884349.173,12.5,24334781.0,12751193.0,7049297.0,2623392.0,10231546.16526926,16472908.64995549,5764525.16968942,7567913.42898758,4857971.1450054,3925890.95603893,4219085.94457945,1966290.1258518,3628274.5509676,793791.45702743,560267.06,0.0
2019-05-07,5883.23,17687854.82440848,17688008.54497237,192233.61031331,77462006425.07,4379.38,1.343393,12466312.37024419,25063596786.37295,13402727.24413952,4285127.58026896,36339693.94006267,4332.47,4526.12,54223742995.42,16837058228.94,88122283074.49,59075970528.07,4.264533402298637e+19,6702169884349.173,12.5,24393625.0,12790630.0,7066868.0,2628702.0,10227433.49766966,16485268.28161144,5765303.12911055,7568605.36412671,4858816.26062439,3926216.59927357,4219224.8633382,1966539.89552901,3628920.39456114,793876.76622081,562917.06,0.0
2019-05-08,5916.57,17689754.82440302,17689908.54497237,192345.9179655,77539822956.54,4383.31,1.349795,12756103.33857585,25071157954.200264,13397329.98832511,4292424.83607791,36350361.19177357,4330.63,4547.75,54236864800.66,16854264247.02,88210489435.44,59093364740.06,5.064133415229632e+19,6702169884349.173,12.5,24429486.0,12803776.0,7063625.0,2629943.0,10229163.13962088,16491075.99861451,5765157.21696731,7570378.32686563,4859300.63090669,3926773.65527691,4219086.94646696,1966876.82225389,3629003.78848601,794111.64804645,565917.06,0.0
2019-05-09,6162.47,17691629.82439756,17691783.54497237,192452.87451359,77618147862.25,4387.28,1.404622,12848763.90589125,25083868809.353523,13388525.16445398,4303104.65994358,36372345.65812272,4322.94,4587.46,54247288688.43,16919252328.41,88334542000.29,59095861155.65,5.09745008243509e+19,6702169884349.173,12.5,24469371.0,12819299.0,7073124.0,2629161.0,10223774.79020273,16506121.808522,5766003.07637393,7571413.40516106,4859895.85721862,3927185.75989147,4219368.21927682,1967003.6431029,3629186.35792167,794194.52640342,571017.06,0.0
2019-05-10,6357.32,17693192.32439756,17693346.04497237,192576.61812997,77713084302.0,4392.25,1.447395,13131606.1618484,25101823348.547592,13359647.79675325,4333544.52764431,36427838.03649071,4310.39,4644.64,54255066700.64,16961878437.05,88457798459.59,59099148820.22,4.1645834006822625e+19,6702169884349.173,12.5,24563612.0,12893223.0,7103368.0,2633948.0,10219869.61112978,16514607.90970099,5768364.46919505,7571824.74655949,4861521.08628016,3927420.56030107,4219721.14625382,1967147.19334484,3629437.92388671,794294.18915912,576517.06,0.0
2019-05-11,7336.72,17694817.32439756,17694971.04497237,192701.74151206,78047208588.79,4410.73,1.66338,14619781.29567552,25115974629.8889,13352589.9187568,4342227.40564076,36443905.56483213,4305.79,4733.44,54267240022.17,16988367461.19,88806109175.32,59109991957.49,4.364483403915012e+19,6702169884349.173,12.5,24593347.0,12909849.0,7111190.0,2640277.0,10218102.81227558,16521449.84716252,5770405.83791562,7572427.79501836,4862875.51561776,3927699.97533436,4220342.0795506,1967276.31365413,3629807.93617225,794363.02778492,581017.06,0.0
2019-05-12,6931.49,17696792.3243915,17696946.04497237,192805.82166694,78320160114.19,4425.66,1.566205,14160471.50683248,25124945071.179882,13355384.19484128,4341408.12955022,36457108.26378712,4302.61,4804.21,54286590274.48,16997340340.74,89084876354.66,59140292299.27,5.264033418462381e+19,6702169884349.173,12.5,24539482.0,12843812.0,7070413.0,2629764.0,10217211.92318748,16527025.373802,5776544.31985348,7573762.49208553,4863923.81417128,3928413.30657476,4220257.06340923,1967672.81618768,3630152.42710358,794512.78357771,585717.06,0.0
2019-05-13,7781.03,17698879.82438604,17699033.54497237,192918.0221703,78787399252.25,4451.54,1.747941,14807663.64185472,25145112394.323563,13340348.99321228,4358530.83117376,36486215.07311681,4299.78,4916.06,54381206682.86,17017550751.69,89471841285.04,59149850870.02,5.630516757722419e+19,6702169884349.173,12.5,24566479.0,12843205.0,7057284.0,2629728.0,10203858.8714139,16545570.48996884,5769496.71445602,7583397.7948301,4863840.88450344,3929510.8609148,4220735.47627994,1967983.42658777,3630767.39120683,794748.38887847,590817.06,0.0
2019-05-14,7933.2,17700779.82438058,17700933.54497237,193050.71006594,79336124764.27,4482.06,1.76999,14790935.59842712,25188202088.50233,13293148.05091818,4407631.7734624,36542170.0914971,4297.89,5037.52,54596594465.03,17039646536.79,89837702978.29,59175444876.31,5.064133415229632e+19,6702169884349.173,12.5,24625580.0,12888031.0,7077108.0,2638434.0,10218998.13982199,16581308.81594969,5749351.18606811,7605838.01657555,4844630.31983006,3950846.82297453,4220296.75756691,1968919.54692022,3630617.47078034,795596.71211554,595567.06,0.0
2019-05-15,8201.52,17702642.32438058,17702796.04497237,193243.06913974,79831285336.15,4509.56,1.818696,15199875.59121475,25208072269.701736,13241016.10717676,4461626.21720382,36604747.2687897,4289.23,5163.47,54751324414.39,17067716996.99,90204222198.79,59188438054.89,4.9641834136132575e+19,6702169884349.173,12.5,24716216.0,12974120.0,7116444.0,2653423.0,10224268.15648055,16591400.20784455,5751012.44548282,7607092.95642279,4844015.19441506,3951928.22356462,4220046.00610348,1969749.39087181,3630172.0695908,796355.07483893,600467.06,0.0
2019-05-16,7860.0,17704467.32438058,17704621.04497237,193471.58493426,80366166756.69,4539.31,1.731541,14403927.63377304,25219682970.019394,13238936.98714478,4465530.3372358,36620433.95935938,4285.3,5292.38,54785192507.99,17083770743.01,90751015801.11,59232772443.36,4.997500080818716e+19,6702169884349.173,12.5,24801548.0,13026041.0,7131398.0,2665375.0,10221268.70151213,16599181.39011758,5750881.43905324,7608239.17487042,4844742.40413177,3952298.29761472,4220248.29788438,1969854.15705549,3630468.96916879,796441.12429716,605267.06,0.0
2019-05-17,7253.72,17706354.82438048,17706508.54497237,193698.85153363,80334309902.15,4537.03,1.598782,13838762.89935505,25225435972.853264,13253999.76584041,4452355.05854007,36629716.67998843,4281.09,5298.91,54798576150.06,17106780173.08,90854267042.42,59372042442.93,5.030816748024173e+19,6702169884349.173,12.5,24831300.0,13037585.0,7118788.0,2666734.0,10263451.46585968,16604474.93143111,5758121.49495699,7608938.60806907,4844985.49427895,3952658.43401622,4220596.38971499,1970001.8134431,3631687.83540971,796534.82546316,608917.06,0.0
2019-05-18,7261.17,17708267.32437492,17708421.04497237,193833.63885112,80384751592.66,4539.39,1.599592,13760867.16908579,25230185571.459846,13263485.86267902,4444781.4616959,36637312.68977332,4279.12,5316.03,54812298591.06,17115260942.4,90922571137.42,59409133688.34,5.165981023954218e+19,6704632680587.417,12.5,24795338.0,12981900.0,7093088.0,2659737.0,10265233.89878827,16609440.27633307,5758696.70731236,7609511.12035392,4846079.19352407,3953010.72020186,4221050.29097533,1970236.22080663,3632196.50901427,796708.68795502,613417.06,0.0
2019-05-19,8225.55,17710304.82437492,17710458.54497237,193959.30614416,80547255861.48,4548.04,1.808592,15277930.56874322,25237232789.386135,13263359.71058821,4446945.11378671,36652145.95979095,4276.62,5357.56,54848671426.74,17126201187.25,91050750764.09,59416344590.19,5.599256851769734e+19,6704632680587.417,12.5,24782968.0,12958297.0,7092319.0,2660965.0,10262323.74429119,16616843.20402981,5760175.23642917,7610259.65111417,4847265.62148146,3953227.46525545,4222242.24942773,1970426.66326599,3632402.11137355,796807.38447145,616717.06,0.0
2019-05-20,7964.33,17712317.32436936,17712471.04497237,194145.40605548,80673319948.17,4554.64,1.748619,14776305.99366484,25250400103.09274,13254869.630166,4457447.69420336,36671539.77152371,4271.22,5397.42,54887946234.24,17162961124.73,91187399001.68,59445357167.54,5.365954482945995e+19,6704632680587.417,12.5,24821212.0,12994926.0,7105106.0,2665616.0,10252300.20685078,16629310.2692299,5760972.08335533,7613024.24371804,4845517.88916707,3955851.86694951,4220139.86231519,1972721.85907933,3631309.02084675,798717.56344726,619367.06,0.0
2019-05-21,7961.18,17714229.82436936,17714383.54497237,194347.88747008,80822939714.11,4562.59,1.744882,14773009.06222196,25262110551.874943,13239990.23951203,4474239.58485733,36692729.03695808,4264.76,5443.94,54917448170.9,17197689095.03,91335156807.15,59453467973.02,5.099323204290293e+19,6704632680587.417,12.5,24849447.0,12998630.0,7107913.0,2669896.0,10241330.69105837,16643333.47356111,5761701.19968846,7613890.16534757,4845425.96928064,3956502.50827954,4220016.55873701,1973363.91202403,3631250.59983011,799353.02533082,620767.06,0.0
2019-05-22,7683.78,17716317.32435844,17716471.04497237,194524.62578353,80910426647.07,4567.0,1.682457,13970686.07811579,25276506119.752453,13229194.52259845,4487122.80175999,36720064.27845989,4257.39,5479.79,54968069898.64,17241764396.89,91418513918.51,59472365971.45,5.599256851769734e+19,6704632680587.417,12.5,24866360.0,12992306.0,7103499.0,2672289.0,10233760.27754068,16660389.36082102,5761758.37207303,7616480.51071341,4845753.24576149,3957540.32711987,4219592.58135065,1974192.93544236,3631942.97120546,799718.29358532,624417.06,0.0
2019-05-23,7893.22,17718292.32435298,17718446.04497237,194688.58869993,80981732579.19,4570.51,1.726989,14497996.42529122,25283394788.749218,13226968.52362509,4491323.80072789,36730282.5225091,4255.89,5497.08,54990300270.07,17247586011.05,91503915155.3,59518062762.59,5.265967753450107e+19,6704632680587.417,12.5,24905817.0,13004826.0,7109081.0,2674518.0,10244235.80123481,16665036.4693615,5764286.23617499,7616969.03922141,4846524.28667596,3957900.14988375,4220055.379836,1974535.95072373,3632195.04907109,799899.96974251,629067.06,0.0
2019-05-24,8017.23,17720204.82435298,17720358.54497237,194880.47186675,81173669976.5,4580.85,1.750162,14843199.38111723,25289764574.317253,13225998.12138185,4494206.70297113,36739323.34026319,4253.97,5542.83,55006307152.16,17251357932.89,91678128311.46,59527820969.2,5.1326521141222556e+19,6704632680587.417,12.5,24918335.0,12998064.0,7107822.0,2673066.0,10255067.77332099,16671219.00155842,5766572.92369943,7617343.58427314,4850337.82289978,3958117.53257632,4220544.44938198,1974693.37057271,3635593.95593127,800011.47140419,633367.06,0.0
